,,6Base_2 Avg:,-0.0333,-0.0329,-0.0203,BASELINE SUBTRACTED,,
Date & Time,Date,Time,PDIT705,PDIT706,PDIT707,PDIT705,PDIT706,PDIT707
12/14/2018 7:01:23.73,12/14/18,07:01:23:73,-0.04482,-0.10504,0.067493,,,
12/14/2018 7:01:23.91,12/14/18,07:01:23:91,-0.04452,-0.10504,0.067493,,,
12/14/2018 7:01:24.13,12/14/18,07:01:24:13,-0.04587,-0.10504,0.067533,,,
12/14/2018 7:01:24.32,12/14/18,07:01:24:32,-0.04422,-0.105,0.067493,,,
12/14/2018 7:01:24.62,12/14/18,07:01:24:62,-0.046171,-0.10504,0.067533,,,
12/14/2018 7:01:24.71,12/14/18,07:01:24:71,-0.045421,-0.10504,0.067533,,,
12/14/2018 7:01:24.90,12/14/18,07:01:24:90,-0.04467,-0.10504,0.067493,,,
12/14/2018 7:01:25.08,12/14/18,07:01:25:08,-0.04557,-0.10504,0.067533,,,
12/14/2018 7:01:25.29,12/14/18,07:01:25:29,-0.04467,-0.10504,0.067493,,,
12/14/2018 7:01:25.47,12/14/18,07:01:25:47,-0.04452,-0.10504,0.067453,,,
12/14/2018 7:01:25.77,12/14/18,07:01:25:77,-0.04422,-0.10504,0.067453,,,
12/14/2018 7:01:25.86,12/14/18,07:01:25:86,-0.04422,-0.10504,0.067453,,,
12/14/2018 7:01:26.05,12/14/18,07:01:26:05,-0.045421,-0.10504,0.067573,,,
12/14/2018 7:01:26.16,12/14/18,07:01:26:16,-0.04482,-0.10504,0.067533,,,
12/14/2018 7:01:26.36,12/14/18,07:01:26:36,-0.04422,-0.10504,0.067493,,,
12/14/2018 7:01:26.55,12/14/18,07:01:26:55,-0.04497,-0.105,0.067533,,,
12/14/2018 7:01:26.88,12/14/18,07:01:26:88,-0.04452,-0.105,0.067493,,,
12/14/2018 7:01:26.96,12/14/18,07:01:26:96,-0.04557,-0.10504,0.067533,,,
12/14/2018 7:01:27.05,12/14/18,07:01:27:05,-0.04587,-0.105,0.067533,,,
12/14/2018 7:01:27.25,12/14/18,07:01:27:25,-0.04482,-0.105,0.067493,,,
12/14/2018 7:01:27.44,12/14/18,07:01:27:44,-0.045121,-0.10504,0.067533,,,
12/14/2018 7:01:27.64,12/14/18,07:01:27:64,-0.04452,-0.10504,0.067493,,,
12/14/2018 7:01:27.94,12/14/18,07:01:27:94,-0.04452,-0.10504,0.067533,,,
12/14/2018 7:01:28.03,12/14/18,07:01:28:03,-0.045121,-0.10504,0.067533,,,
12/14/2018 7:01:28.22,12/14/18,07:01:28:22,-0.045121,-0.10504,0.067533,,,
12/14/2018 7:01:28.42,12/14/18,07:01:28:42,-0.045421,-0.10504,0.067533,,,
12/14/2018 7:01:28.53,12/14/18,07:01:28:53,-0.045421,-0.10504,0.067533,,,
12/14/2018 7:01:28.72,12/14/18,07:01:28:72,-0.04407,-0.10504,0.067533,,,
12/14/2018 7:01:29.03,12/14/18,07:01:29:03,-0.045721,-0.10504,0.067573,,,
12/14/2018 7:01:29.12,12/14/18,07:01:29:12,-0.04557,-0.10504,0.067573,,,
12/14/2018 7:01:29.31,12/14/18,07:01:29:31,-0.04422,-0.10504,0.067533,,,
12/14/2018 7:01:29.50,12/14/18,07:01:29:50,-0.046321,-0.10504,0.067613,,,
12/14/2018 7:01:29.69,12/14/18,07:01:29:69,-0.04362,-0.10504,0.067533,,,
12/14/2018 7:01:29.87,12/14/18,07:01:29:87,-0.045121,-0.10504,0.067533,,,
12/14/2018 7:01:30.17,12/14/18,07:01:30:17,-0.04392,-0.10504,0.067533,,,
12/14/2018 7:01:30.26,12/14/18,07:01:30:26,-0.04497,-0.10504,0.067533,,,
12/14/2018 7:01:30.45,12/14/18,07:01:30:45,-0.04422,-0.10504,0.067573,,,
12/14/2018 7:01:30.65,12/14/18,07:01:30:65,-0.04407,-0.10504,0.067493,,,
12/14/2018 7:01:30.75,12/14/18,07:01:30:75,-0.046471,-0.10504,0.067573,,,
12/14/2018 7:01:30.95,12/14/18,07:01:30:95,-0.04482,-0.10504,0.067573,,,
12/14/2018 7:01:31.26,12/14/18,07:01:31:26,-0.046471,-0.10504,0.067613,,,
12/14/2018 7:01:31.36,12/14/18,07:01:31:36,-0.04482,-0.105,0.067573,,,
12/14/2018 7:01:31.54,12/14/18,07:01:31:54,-0.04467,-0.10504,0.067573,,,
12/14/2018 7:01:31.73,12/14/18,07:01:31:73,-0.04527,-0.105,0.067573,,,
12/14/2018 7:01:31.92,12/14/18,07:01:31:92,-0.04497,-0.105,0.067573,,,
12/14/2018 7:01:32.10,12/14/18,07:01:32:10,-0.04482,-0.10504,0.067573,,,
12/14/2018 7:01:32.40,12/14/18,07:01:32:40,-0.04482,-0.10504,0.067573,,,
12/14/2018 7:01:32.49,12/14/18,07:01:32:49,-0.045121,-0.10504,0.067573,,,
12/14/2018 7:01:32.71,12/14/18,07:01:32:71,-0.04557,-0.10504,0.067613,,,
12/14/2018 7:01:32.90,12/14/18,07:01:32:90,-0.04467,-0.105,0.067573,,,
12/14/2018 7:01:33.09,12/14/18,07:01:33:09,-0.04527,-0.10504,0.067613,,,
12/14/2018 7:01:33.29,12/14/18,07:01:33:29,-0.04497,-0.10504,0.067573,,,
12/14/2018 7:01:33.59,12/14/18,07:01:33:59,-0.045121,-0.10504,0.067573,,,
12/14/2018 7:01:33.68,12/14/18,07:01:33:68,-0.04467,-0.10504,0.067613,,,
12/14/2018 7:01:33.87,12/14/18,07:01:33:87,-0.04527,-0.10504,0.067613,,,
12/14/2018 7:01:34.05,12/14/18,07:01:34:05,-0.045421,-0.10504,0.067613,,,
12/14/2018 7:01:34.26,12/14/18,07:01:34:26,-0.045121,-0.10504,0.067573,,,
12/14/2018 7:01:34.44,12/14/18,07:01:34:44,-0.04497,-0.10504,0.067613,,,
12/14/2018 7:01:34.66,12/14/18,07:01:34:66,-0.04437,-0.10504,0.067573,,,
12/14/2018 7:01:34.76,12/14/18,07:01:34:76,-0.04527,-0.10504,0.067573,,,
12/14/2018 7:01:34.94,12/14/18,07:01:34:94,-0.04482,-0.10504,0.067613,,,
12/14/2018 7:01:35.15,12/14/18,07:01:35:15,-0.04527,-0.10504,0.067613,,,
12/14/2018 7:01:35.33,12/14/18,07:01:35:33,-0.04437,-0.10504,0.067573,,,
12/14/2018 7:01:35.46,12/14/18,07:01:35:46,-0.043469,-0.10504,0.067533,,,
12/14/2018 7:01:35.75,12/14/18,07:01:35:75,-0.04587,-0.10504,0.067613,,,
12/14/2018 7:01:35.85,12/14/18,07:01:35:85,-0.04497,-0.10504,0.067573,,,
12/14/2018 7:01:36.04,12/14/18,07:01:36:04,-0.04497,-0.10504,0.067573,,,
12/14/2018 7:01:36.22,12/14/18,07:01:36:22,-0.04527,-0.10504,0.067573,,,
12/14/2018 7:01:36.41,12/14/18,07:01:36:41,-0.04482,-0.105,0.067573,,,
12/14/2018 7:01:36.60,12/14/18,07:01:36:60,-0.04452,-0.105,0.067573,,,
12/14/2018 7:01:36.92,12/14/18,07:01:36:92,-0.04482,-0.10504,0.067573,,,
12/14/2018 7:01:37.02,12/14/18,07:01:37:02,-0.04437,-0.10504,0.067573,,,
12/14/2018 7:01:37.21,12/14/18,07:01:37:21,-0.045421,-0.10504,0.067573,,,
12/14/2018 7:01:37.39,12/14/18,07:01:37:39,-0.04422,-0.10504,0.067533,,,
12/14/2018 7:01:37.58,12/14/18,07:01:37:58,-0.04527,-0.105,0.067573,,,
12/14/2018 7:01:37.78,12/14/18,07:01:37:78,-0.04452,-0.10504,0.067573,,,
12/14/2018 7:01:38.00,12/14/18,07:01:38:00,-0.04527,-0.10504,0.067613,,,
12/14/2018 7:01:38.09,12/14/18,07:01:38:09,-0.046021,-0.10504,0.067613,,,
12/14/2018 7:01:38.28,12/14/18,07:01:38:28,-0.04467,-0.10504,0.067573,,,
12/14/2018 7:01:38.47,12/14/18,07:01:38:47,-0.04482,-0.105,0.067573,,,
12/14/2018 7:01:38.66,12/14/18,07:01:38:66,-0.045121,-0.105,0.067573,,,
12/14/2018 7:01:38.84,12/14/18,07:01:38:84,-0.04467,-0.10504,0.067573,,,
12/14/2018 7:01:39.16,12/14/18,07:01:39:16,-0.04467,-0.105,0.067573,,,
12/14/2018 7:01:39.25,12/14/18,07:01:39:25,-0.04497,-0.105,0.067573,,,
12/14/2018 7:01:39.34,12/14/18,07:01:39:34,-0.04497,-0.10504,0.067573,,,
12/14/2018 7:01:39.45,12/14/18,07:01:39:45,-0.04497,-0.10504,0.067573,,,
12/14/2018 7:01:39.58,12/14/18,07:01:39:58,-0.045421,-0.10504,0.067573,,,
12/14/2018 7:01:39.76,12/14/18,07:01:39:76,-0.04452,-0.105,0.067573,,,
12/14/2018 7:01:39.95,12/14/18,07:01:39:95,-0.045421,-0.105,0.067573,,,
12/14/2018 7:01:40.26,12/14/18,07:01:40:26,-0.04392,-0.105,0.067533,,,
12/14/2018 7:01:40.36,12/14/18,07:01:40:36,-0.046021,-0.105,0.067573,,,
12/14/2018 7:01:40.45,12/14/18,07:01:40:45,-0.046021,-0.105,0.067613,,,
12/14/2018 7:01:40.64,12/14/18,07:01:40:64,-0.04482,-0.10504,0.067573,,,
12/14/2018 7:01:40.82,12/14/18,07:01:40:82,-0.04587,-0.10504,0.067613,,,
12/14/2018 7:01:41.01,12/14/18,07:01:41:01,-0.04407,-0.10504,0.067533,,,
12/14/2018 7:01:41.31,12/14/18,07:01:41:31,-0.046021,-0.105,0.067653,,,
12/14/2018 7:01:41.40,12/14/18,07:01:41:40,-0.04497,-0.10504,0.067613,,,
12/14/2018 7:01:41.51,12/14/18,07:01:41:51,-0.04497,-0.10504,0.067613,,,
12/14/2018 7:01:41.70,12/14/18,07:01:41:70,-0.04557,-0.10504,0.067613,,,
12/14/2018 7:01:41.89,12/14/18,07:01:41:89,-0.04482,-0.10504,0.067613,,,
12/14/2018 7:01:42.07,12/14/18,07:01:42:07,-0.04482,-0.10504,0.067613,,,
12/14/2018 7:01:42.37,12/14/18,07:01:42:37,-0.046171,-0.10504,0.067653,,,
12/14/2018 7:01:42.46,12/14/18,07:01:42:46,-0.046171,-0.10504,0.067653,,,
12/14/2018 7:01:42.57,12/14/18,07:01:42:57,-0.046171,-0.10504,0.067653,,,
12/14/2018 7:01:42.76,12/14/18,07:01:42:76,-0.046321,-0.10504,0.067653,,,
12/14/2018 7:01:42.96,12/14/18,07:01:42:96,-0.04482,-0.105,0.067613,,,
12/14/2018 7:01:43.15,12/14/18,07:01:43:15,-0.04467,-0.10504,0.067613,,,
12/14/2018 7:01:43.46,12/14/18,07:01:43:46,-0.04422,-0.10504,0.067613,,,
12/14/2018 7:01:43.55,12/14/18,07:01:43:55,-0.04422,-0.10504,0.067573,,,
12/14/2018 7:01:43.74,12/14/18,07:01:43:74,-0.045121,-0.10504,0.067613,,,
12/14/2018 7:01:43.93,12/14/18,07:01:43:93,-0.04422,-0.10504,0.067573,,,
12/14/2018 7:01:44.12,12/14/18,07:01:44:12,-0.04467,-0.10504,0.067613,,,
12/14/2018 7:01:44.30,12/14/18,07:01:44:30,-0.04527,-0.10504,0.067613,,,
12/14/2018 7:01:44.60,12/14/18,07:01:44:60,-0.04482,-0.10504,0.067573,,,
12/14/2018 7:01:44.69,12/14/18,07:01:44:69,-0.04497,-0.10504,0.067613,,,
12/14/2018 7:01:44.90,12/14/18,07:01:44:90,-0.04407,-0.10504,0.067573,,,
12/14/2018 7:01:45.08,12/14/18,07:01:45:08,-0.04557,-0.10504,0.067613,,,
12/14/2018 7:01:45.27,12/14/18,07:01:45:27,-0.04497,-0.10504,0.067613,,,
12/14/2018 7:01:45.46,12/14/18,07:01:45:46,-0.04452,-0.10504,0.067573,,,
12/14/2018 7:01:45.75,12/14/18,07:01:45:75,-0.04467,-0.10504,0.067613,,,
12/14/2018 7:01:45.85,12/14/18,07:01:45:85,-0.04437,-0.10504,0.067573,,,
12/14/2018 7:01:45.94,12/14/18,07:01:45:94,-0.04497,-0.10504,0.067573,,,
12/14/2018 7:01:46.14,12/14/18,07:01:46:14,-0.04527,-0.10504,0.067573,,,
12/14/2018 7:01:46.33,12/14/18,07:01:46:33,-0.04437,-0.10504,0.067573,,,
12/14/2018 7:01:46.52,12/14/18,07:01:46:52,-0.045421,-0.10504,0.067573,,,
12/14/2018 7:01:46.82,12/14/18,07:01:46:82,-0.04497,-0.10504,0.067533,,,
12/14/2018 7:01:46.91,12/14/18,07:01:46:91,-0.04497,-0.10504,0.067573,,,
12/14/2018 7:01:47.10,12/14/18,07:01:47:10,-0.045121,-0.105,0.067613,,,
12/14/2018 7:01:47.30,12/14/18,07:01:47:30,-0.045721,-0.105,0.067613,,,
12/14/2018 7:01:47.49,12/14/18,07:01:47:49,-0.04527,-0.10504,0.067573,,,
12/14/2018 7:01:47.67,12/14/18,07:01:47:67,-0.046021,-0.105,0.067613,,,
12/14/2018 7:01:48.00,12/14/18,07:01:48:00,-0.04557,-0.10504,0.067613,,,
12/14/2018 7:01:48.08,12/14/18,07:01:48:08,-0.04587,-0.10504,0.067613,,,
12/14/2018 7:01:48.17,12/14/18,07:01:48:17,-0.04527,-0.10504,0.067653,,,
12/14/2018 7:01:48.38,12/14/18,07:01:48:38,-0.04377,-0.10504,0.067573,,,
12/14/2018 7:01:48.56,12/14/18,07:01:48:56,-0.046321,-0.10504,0.067653,,,
12/14/2018 7:01:48.75,12/14/18,07:01:48:75,-0.04407,-0.10504,0.067613,,,
12/14/2018 7:01:49.05,12/14/18,07:01:49:05,-0.046021,-0.10504,0.067693,,,
12/14/2018 7:01:49.14,12/14/18,07:01:49:14,-0.04377,-0.10504,0.067613,,,
12/14/2018 7:01:49.33,12/14/18,07:01:49:33,-0.045421,-0.10504,0.067653,,,
12/14/2018 7:01:49.53,12/14/18,07:01:49:53,-0.04467,-0.10504,0.067653,,,
12/14/2018 7:01:49.72,12/14/18,07:01:49:72,-0.04452,-0.10504,0.067653,,,
12/14/2018 7:01:49.90,12/14/18,07:01:49:90,-0.04437,-0.10504,0.067613,,,
12/14/2018 7:01:50.20,12/14/18,07:01:50:20,-0.04467,-0.10504,0.067653,,,
12/14/2018 7:01:50.29,12/14/18,07:01:50:29,-0.04452,-0.10504,0.067653,,,
12/14/2018 7:01:50.48,12/14/18,07:01:50:48,-0.04527,-0.10508,0.067653,,,
12/14/2018 7:01:50.67,12/14/18,07:01:50:67,-0.04482,-0.10504,0.067653,,,
12/14/2018 7:01:50.86,12/14/18,07:01:50:86,-0.045421,-0.10504,0.067653,,,
12/14/2018 7:01:51.04,12/14/18,07:01:51:04,-0.04452,-0.10504,0.067653,,,
12/14/2018 7:01:51.34,12/14/18,07:01:51:34,-0.04497,-0.10504,0.067653,,,
12/14/2018 7:01:51.43,12/14/18,07:01:51:43,-0.045421,-0.10504,0.067653,,,
12/14/2018 7:01:51.62,12/14/18,07:01:51:62,-0.04467,-0.10504,0.067653,,,
12/14/2018 7:01:51.81,12/14/18,07:01:51:81,-0.04527,-0.10504,0.067653,,,
12/14/2018 7:01:52.00,12/14/18,07:01:52:00,-0.04482,-0.10504,0.067653,,,
12/14/2018 7:01:52.18,12/14/18,07:01:52:18,-0.04497,-0.10504,0.067613,,,
12/14/2018 7:01:52.48,12/14/18,07:01:52:48,-0.04467,-0.105,0.067613,,,
12/14/2018 7:01:52.57,12/14/18,07:01:52:57,-0.04482,-0.10504,0.067573,,,
12/14/2018 7:01:52.76,12/14/18,07:01:52:76,-0.045121,-0.10504,0.067613,,,
12/14/2018 7:01:52.96,12/14/18,07:01:52:96,-0.045421,-0.10504,0.067613,,,
12/14/2018 7:01:53.06,12/14/18,07:01:53:06,-0.04467,-0.10504,0.067573,,,
12/14/2018 7:01:53.27,12/14/18,07:01:53:27,-0.04497,-0.10504,0.067573,,,
12/14/2018 7:01:53.49,12/14/18,07:01:53:49,-0.04527,-0.10504,0.067573,,,
12/14/2018 7:01:53.59,12/14/18,07:01:53:59,-0.04497,-0.10504,0.067613,,,
12/14/2018 7:01:53.77,12/14/18,07:01:53:77,-0.04587,-0.10508,0.067613,,,
12/14/2018 7:01:53.96,12/14/18,07:01:53:96,-0.045421,-0.10504,0.067613,,,
12/14/2018 7:01:54.16,12/14/18,07:01:54:16,-0.04422,-0.10504,0.067573,,,
12/14/2018 7:01:54.35,12/14/18,07:01:54:35,-0.04527,-0.10504,0.067613,,,
12/14/2018 7:01:54.65,12/14/18,07:01:54:65,-0.04467,-0.10508,0.067573,,,
12/14/2018 7:01:54.74,12/14/18,07:01:54:74,-0.045421,-0.10504,0.067613,,,
12/14/2018 7:01:54.93,12/14/18,07:01:54:93,-0.04407,-0.10504,0.067573,,,
12/14/2018 7:01:55.13,12/14/18,07:01:55:13,-0.04497,-0.10504,0.067613,,,
12/14/2018 7:01:55.32,12/14/18,07:01:55:32,-0.04497,-0.10508,0.067573,,,
12/14/2018 7:01:55.51,12/14/18,07:01:55:51,-0.04482,-0.10508,0.067573,,,
12/14/2018 7:01:55.80,12/14/18,07:01:55:80,-0.04497,-0.10504,0.067613,,,
12/14/2018 7:01:55.90,12/14/18,07:01:55:90,-0.04467,-0.10504,0.067573,,,
12/14/2018 7:01:56.08,12/14/18,07:01:56:08,-0.04482,-0.10504,0.067613,,,
12/14/2018 7:01:56.27,12/14/18,07:01:56:27,-0.04557,-0.10504,0.067573,,,
12/14/2018 7:01:56.46,12/14/18,07:01:56:46,-0.04497,-0.10504,0.067573,,,
12/14/2018 7:01:56.64,12/14/18,07:01:56:64,-0.046021,-0.10504,0.067613,,,
12/14/2018 7:01:56.94,12/14/18,07:01:56:94,-0.045121,-0.105,0.067573,,,
12/14/2018 7:01:57.03,12/14/18,07:01:57:03,-0.04557,-0.105,0.067613,,,
12/14/2018 7:01:57.22,12/14/18,07:01:57:22,-0.045721,-0.10504,0.067613,,,
12/14/2018 7:01:57.42,12/14/18,07:01:57:42,-0.04527,-0.105,0.067613,,,
12/14/2018 7:01:57.61,12/14/18,07:01:57:61,-0.04527,-0.105,0.067613,,,
12/14/2018 7:01:57.80,12/14/18,07:01:57:80,-0.045121,-0.105,0.067613,,,
12/14/2018 7:01:58.02,12/14/18,07:01:58:02,-0.04452,-0.10504,0.067573,,,
12/14/2018 7:01:58.20,12/14/18,07:01:58:20,-0.04527,-0.105,0.067613,,,
12/14/2018 7:01:58.33,12/14/18,07:01:58:33,-0.04527,-0.105,0.067613,,,
12/14/2018 7:01:58.52,12/14/18,07:01:58:52,-0.04467,-0.10504,0.067573,,,
12/14/2018 7:01:58.70,12/14/18,07:01:58:70,-0.04497,-0.10504,0.067573,,,
12/14/2018 7:01:58.81,12/14/18,07:01:58:81,-0.045121,-0.105,0.067573,,,
12/14/2018 7:01:59.11,12/14/18,07:01:59:11,-0.04452,-0.10504,0.067573,,,
12/14/2018 7:01:59.20,12/14/18,07:01:59:20,-0.04497,-0.10504,0.067573,,,
12/14/2018 7:01:59.39,12/14/18,07:01:59:39,-0.04497,-0.10504,0.067573,,,
12/14/2018 7:01:59.58,12/14/18,07:01:59:58,-0.04482,-0.10504,0.067573,,,
12/14/2018 7:01:59.76,12/14/18,07:01:59:76,-0.04497,-0.105,0.067613,,,
12/14/2018 7:01:59.97,12/14/18,07:01:59:97,-0.04497,-0.105,0.067573,,,
12/14/2018 7:02:00.19,12/14/18,07:02:00:19,-0.04497,-0.105,0.067573,,,
12/14/2018 7:02:00.28,12/14/18,07:02:00:28,-0.04482,-0.10504,0.067573,,,
12/14/2018 7:02:00.47,12/14/18,07:02:00:47,-0.04557,-0.105,0.067613,,,
12/14/2018 7:02:00.65,12/14/18,07:02:00:65,-0.04467,-0.10504,0.067573,,,
12/14/2018 7:02:00.86,12/14/18,07:02:00:86,-0.04527,-0.10504,0.067573,,,
12/14/2018 7:02:01.04,12/14/18,07:02:01:04,-0.04482,-0.10504,0.067573,,,
12/14/2018 7:02:01.34,12/14/18,07:02:01:34,-0.045421,-0.10504,0.067613,,,
12/14/2018 7:02:01.43,12/14/18,07:02:01:43,-0.045121,-0.10504,0.067613,,,
12/14/2018 7:02:01.62,12/14/18,07:02:01:62,-0.04437,-0.10504,0.067573,,,
12/14/2018 7:02:01.81,12/14/18,07:02:01:81,-0.04557,-0.10504,0.067613,,,
12/14/2018 7:02:01.99,12/14/18,07:02:01:99,-0.04482,-0.10504,0.067613,,,
12/14/2018 7:02:02.18,12/14/18,07:02:02:18,-0.04482,-0.10504,0.067573,,,
12/14/2018 7:02:02.49,12/14/18,07:02:02:49,-0.04422,-0.10504,0.067613,,,
12/14/2018 7:02:02.59,12/14/18,07:02:02:59,-0.04452,-0.10504,0.067573,,,
12/14/2018 7:02:02.77,12/14/18,07:02:02:77,-0.045121,-0.10504,0.067573,,,
12/14/2018 7:02:02.96,12/14/18,07:02:02:96,-0.04497,-0.10504,0.067613,,,
12/14/2018 7:02:03.15,12/14/18,07:02:03:15,-0.04482,-0.10504,0.067573,,,
12/14/2018 7:02:03.35,12/14/18,07:02:03:35,-0.04467,-0.10504,0.067573,,,
12/14/2018 7:02:03.65,12/14/18,07:02:03:65,-0.04497,-0.10504,0.067573,,,
12/14/2018 7:02:03.74,12/14/18,07:02:03:74,-0.04557,-0.105,0.067573,,,
12/14/2018 7:02:03.94,12/14/18,07:02:03:94,-0.04482,-0.105,0.067573,,,
12/14/2018 7:02:04.13,12/14/18,07:02:04:13,-0.04497,-0.10504,0.067613,,,
12/14/2018 7:02:04.32,12/14/18,07:02:04:32,-0.045121,-0.10504,0.067573,,,
12/14/2018 7:02:04.51,12/14/18,07:02:04:51,-0.04452,-0.10504,0.067533,,,
12/14/2018 7:02:04.80,12/14/18,07:02:04:80,-0.045421,-0.10504,0.067613,,,
12/14/2018 7:02:04.90,12/14/18,07:02:04:90,-0.046171,-0.105,0.067573,,,
12/14/2018 7:02:05.08,12/14/18,07:02:05:08,-0.04422,-0.105,0.067533,,,
12/14/2018 7:02:05.27,12/14/18,07:02:05:27,-0.046021,-0.10504,0.067653,,,
12/14/2018 7:02:05.46,12/14/18,07:02:05:46,-0.04497,-0.10504,0.067613,,,
12/14/2018 7:02:05.66,12/14/18,07:02:05:66,-0.04422,-0.10504,0.067533,,,
12/14/2018 7:02:05.96,12/14/18,07:02:05:96,-0.04437,-0.10504,0.067613,,,
12/14/2018 7:02:06.05,12/14/18,07:02:06:05,-0.043469,-0.10504,0.067533,,,
12/14/2018 7:02:06.24,12/14/18,07:02:06:24,-0.04557,-0.10504,0.067653,,,
12/14/2018 7:02:06.43,12/14/18,07:02:06:43,-0.04467,-0.10504,0.067613,,,
12/14/2018 7:02:06.61,12/14/18,07:02:06:61,-0.045421,-0.10504,0.067613,,,
12/14/2018 7:02:06.80,12/14/18,07:02:06:80,-0.04497,-0.10504,0.067613,,,
12/14/2018 7:02:07.10,12/14/18,07:02:07:10,-0.04497,-0.10504,0.067653,,,
12/14/2018 7:02:07.19,12/14/18,07:02:07:19,-0.04362,-0.10504,0.067613,,,
12/14/2018 7:02:07.38,12/14/18,07:02:07:38,-0.045421,-0.10508,0.067653,,,
12/14/2018 7:02:07.56,12/14/18,07:02:07:56,-0.04467,-0.10504,0.067613,,,
12/14/2018 7:02:07.75,12/14/18,07:02:07:75,-0.045121,-0.10508,0.067653,,,
12/14/2018 7:02:07.94,12/14/18,07:02:07:94,-0.045121,-0.10504,0.067653,,,
12/14/2018 7:02:08.23,12/14/18,07:02:08:23,-0.045421,-0.10504,0.067653,,,
12/14/2018 7:02:08.33,12/14/18,07:02:08:33,-0.04557,-0.10504,0.067653,,,
12/14/2018 7:02:08.53,12/14/18,07:02:08:53,-0.04527,-0.10504,0.067653,,,
12/14/2018 7:02:08.72,12/14/18,07:02:08:72,-0.04527,-0.10504,0.067693,,,
12/14/2018 7:02:08.92,12/14/18,07:02:08:92,-0.04482,-0.10504,0.067653,,,
12/14/2018 7:02:09.11,12/14/18,07:02:09:11,-0.045721,-0.10504,0.067693,,,
12/14/2018 7:02:09.40,12/14/18,07:02:09:40,-0.04452,-0.10504,0.067693,,,
12/14/2018 7:02:09.50,12/14/18,07:02:09:50,-0.04467,-0.10504,0.067653,,,
12/14/2018 7:02:09.69,12/14/18,07:02:09:69,-0.04557,-0.10508,0.067733,,,
12/14/2018 7:02:09.87,12/14/18,07:02:09:87,-0.04422,-0.10504,0.067653,,,
12/14/2018 7:02:10.06,12/14/18,07:02:10:06,-0.045721,-0.105,0.067693,,,
12/14/2018 7:02:10.25,12/14/18,07:02:10:25,-0.04527,-0.10504,0.067733,,,
12/14/2018 7:02:10.56,12/14/18,07:02:10:56,-0.04467,-0.10508,0.067653,,,
12/14/2018 7:02:10.65,12/14/18,07:02:10:65,-0.04497,-0.10508,0.067653,,,
12/14/2018 7:02:10.86,12/14/18,07:02:10:86,-0.04437,-0.10508,0.067693,,,
12/14/2018 7:02:10.95,12/14/18,07:02:10:95,-0.04437,-0.10508,0.067653,,,
12/14/2018 7:02:11.15,12/14/18,07:02:11:15,-0.045121,-0.10504,0.067693,,,
12/14/2018 7:02:11.34,12/14/18,07:02:11:34,-0.04467,-0.10504,0.067653,,,
12/14/2018 7:02:11.64,12/14/18,07:02:11:64,-0.04392,-0.10504,0.067653,,,
12/14/2018 7:02:11.73,12/14/18,07:02:11:73,-0.04392,-0.10504,0.067653,,,
12/14/2018 7:02:11.93,12/14/18,07:02:11:93,-0.045121,-0.10504,0.067693,,,
12/14/2018 7:02:12.12,12/14/18,07:02:12:12,-0.04437,-0.10504,0.067653,,,
12/14/2018 7:02:12.31,12/14/18,07:02:12:31,-0.04527,-0.10504,0.067613,,,
12/14/2018 7:02:12.49,12/14/18,07:02:12:49,-0.04452,-0.10504,0.067653,,,
12/14/2018 7:02:12.79,12/14/18,07:02:12:79,-0.045721,-0.10504,0.067693,,,
12/14/2018 7:02:12.88,12/14/18,07:02:12:88,-0.04452,-0.105,0.067653,,,
12/14/2018 7:02:13.07,12/14/18,07:02:13:07,-0.04452,-0.10504,0.067653,,,
12/14/2018 7:02:13.27,12/14/18,07:02:13:27,-0.04557,-0.105,0.067693,,,
12/14/2018 7:02:13.46,12/14/18,07:02:13:46,-0.04467,-0.105,0.067653,,,
12/14/2018 7:02:13.66,12/14/18,07:02:13:66,-0.04467,-0.10504,0.067653,,,
12/14/2018 7:02:13.96,12/14/18,07:02:13:96,-0.04482,-0.105,0.067653,,,
12/14/2018 7:02:14.05,12/14/18,07:02:14:05,-0.04422,-0.10504,0.067653,,,
12/14/2018 7:02:14.24,12/14/18,07:02:14:24,-0.046021,-0.10504,0.067653,,,
12/14/2018 7:02:14.43,12/14/18,07:02:14:43,-0.04482,-0.105,0.067653,,,
12/14/2018 7:02:14.62,12/14/18,07:02:14:62,-0.046021,-0.105,0.067693,,,
12/14/2018 7:02:14.72,12/14/18,07:02:14:72,-0.04467,-0.10504,0.067653,,,
12/14/2018 7:02:15.02,12/14/18,07:02:15:02,-0.04527,-0.10504,0.067693,,,
12/14/2018 7:02:15.11,12/14/18,07:02:15:11,-0.04557,-0.105,0.067653,,,
12/14/2018 7:02:15.30,12/14/18,07:02:15:30,-0.04497,-0.10504,0.067693,,,
12/14/2018 7:02:15.49,12/14/18,07:02:15:49,-0.04587,-0.10504,0.067693,,,
12/14/2018 7:02:15.68,12/14/18,07:02:15:68,-0.04452,-0.10504,0.067693,,,
12/14/2018 7:02:15.77,12/14/18,07:02:15:77,-0.04557,-0.10504,0.067693,,,
12/14/2018 7:02:16.08,12/14/18,07:02:16:08,-0.04422,-0.10504,0.067653,,,
12/14/2018 7:02:16.18,12/14/18,07:02:16:18,-0.04467,-0.10504,0.067653,,,
12/14/2018 7:02:16.36,12/14/18,07:02:16:36,-0.04437,-0.10504,0.067693,,,
