,,7Base Avg:,-0.0476,-0.0240,-0.0238,BASELINE SUBTRACTED,,
12/17/2018 8:40:13.24,12/17/18,08:40:13:24,-0.047371,-0.02408,-0.023793,,,
12/17/2018 8:40:13.43,12/17/18,08:40:13:43,-0.047371,-0.02404,-0.023793,,,
12/17/2018 8:40:13.61,12/17/18,08:40:13:61,-0.047371,-0.02404,-0.023793,,,
12/17/2018 8:40:13.72,12/17/18,08:40:13:72,-0.047522,-0.02408,-0.023793,,,
12/17/2018 8:40:13.91,12/17/18,08:40:13:91,-0.047822,-0.02404,-0.023753,,,
12/17/2018 8:40:14.21,12/17/18,08:40:14:21,-0.047822,-0.02404,-0.023753,,,
12/17/2018 8:40:14.30,12/17/18,08:40:14:30,-0.047822,-0.02404,-0.023753,,,
12/17/2018 8:40:14.49,12/17/18,08:40:14:49,-0.047671,-0.02404,-0.023793,,,
12/17/2018 8:40:14.69,12/17/18,08:40:14:69,-0.047671,-0.02404,-0.023793,,,
12/17/2018 8:40:14.88,12/17/18,08:40:14:88,-0.047671,-0.02408,-0.023753,,,
12/17/2018 8:40:15.08,12/17/18,08:40:15:08,-0.047671,-0.02404,-0.023793,,,
12/17/2018 8:40:15.39,12/17/18,08:40:15:39,-0.047671,-0.02404,-0.023753,,,
12/17/2018 8:40:15.49,12/17/18,08:40:15:49,-0.047822,-0.02404,-0.023793,,,
12/17/2018 8:40:15.67,12/17/18,08:40:15:67,-0.047671,-0.02404,-0.023793,,,
12/17/2018 8:40:15.86,12/17/18,08:40:15:86,-0.047371,-0.02404,-0.023753,,,
12/17/2018 8:40:16.06,12/17/18,08:40:16:06,-0.047522,-0.024,-0.023793,,,
12/17/2018 8:40:16.25,12/17/18,08:40:16:25,-0.047371,-0.02404,-0.023793,,,
12/17/2018 8:40:16.55,12/17/18,08:40:16:55,-0.047671,-0.02404,-0.023793,,,
12/17/2018 8:40:16.64,12/17/18,08:40:16:64,-0.047671,-0.02404,-0.023793,,,
12/17/2018 8:40:16.83,12/17/18,08:40:16:83,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:17.03,12/17/18,08:40:17:03,-0.047371,-0.024,-0.023793,,,
12/17/2018 8:40:17.22,12/17/18,08:40:17:22,-0.047371,-0.02404,-0.023793,,,
12/17/2018 8:40:17.33,12/17/18,08:40:17:33,-0.047371,-0.02404,-0.023793,,,
12/17/2018 8:40:17.55,12/17/18,08:40:17:55,-0.047671,-0.02404,-0.023793,,,
12/17/2018 8:40:17.75,12/17/18,08:40:17:75,-0.047371,-0.02404,-0.023793,,,
12/17/2018 8:40:17.86,12/17/18,08:40:17:86,-0.047371,-0.02404,-0.023793,,,
12/17/2018 8:40:17.97,12/17/18,08:40:17:97,-0.047371,-0.02404,-0.023793,,,
12/17/2018 8:40:18.15,12/17/18,08:40:18:15,-0.047371,-0.02404,-0.023793,,,
12/17/2018 8:40:18.34,12/17/18,08:40:18:34,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:18.64,12/17/18,08:40:18:64,-0.047371,-0.02404,-0.023793,,,
12/17/2018 8:40:18.73,12/17/18,08:40:18:73,-0.047371,-0.02404,-0.023793,,,
12/17/2018 8:40:18.92,12/17/18,08:40:18:92,-0.047671,-0.02404,-0.023833,,,
12/17/2018 8:40:19.11,12/17/18,08:40:19:11,-0.047371,-0.02408,-0.023793,,,
12/17/2018 8:40:19.29,12/17/18,08:40:19:29,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:19.50,12/17/18,08:40:19:50,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:19.79,12/17/18,08:40:19:79,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:19.89,12/17/18,08:40:19:89,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:20.01,12/17/18,08:40:20:01,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:20.12,12/17/18,08:40:20:12,-0.047522,-0.02404,-0.023833,,,
12/17/2018 8:40:20.31,12/17/18,08:40:20:31,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:20.53,12/17/18,08:40:20:53,-0.047822,-0.02404,-0.023793,,,
12/17/2018 8:40:20.63,12/17/18,08:40:20:63,-0.047822,-0.02404,-0.023793,,,
12/17/2018 8:40:20.87,12/17/18,08:40:20:87,-0.047371,-0.02404,-0.023833,,,
12/17/2018 8:40:20.96,12/17/18,08:40:20:96,-0.047221,-0.02404,-0.023833,,,
12/17/2018 8:40:21.06,12/17/18,08:40:21:06,-0.047221,-0.02404,-0.023793,,,
12/17/2018 8:40:21.16,12/17/18,08:40:21:16,-0.047221,-0.02404,-0.023793,,,
12/17/2018 8:40:21.35,12/17/18,08:40:21:35,-0.047071,-0.02404,-0.023793,,,
12/17/2018 8:40:21.45,12/17/18,08:40:21:45,-0.047221,-0.024,-0.023833,,,
12/17/2018 8:40:21.65,12/17/18,08:40:21:65,-0.047221,-0.02404,-0.023833,,,
12/17/2018 8:40:21.87,12/17/18,08:40:21:87,-0.047221,-0.024,-0.023833,,,
12/17/2018 8:40:21.96,12/17/18,08:40:21:96,-0.047221,-0.02404,-0.023833,,,
12/17/2018 8:40:22.16,12/17/18,08:40:22:16,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:22.37,12/17/18,08:40:22:37,-0.047671,-0.02404,-0.023833,,,
12/17/2018 8:40:22.46,12/17/18,08:40:22:46,-0.047671,-0.024,-0.023833,,,
12/17/2018 8:40:22.65,12/17/18,08:40:22:65,-0.047671,-0.02404,-0.023833,,,
12/17/2018 8:40:22.97,12/17/18,08:40:22:97,-0.047822,-0.02404,-0.023833,,,
12/17/2018 8:40:23.05,12/17/18,08:40:23:05,-0.047822,-0.024,-0.023793,,,
12/17/2018 8:40:23.15,12/17/18,08:40:23:15,-0.047671,-0.02404,-0.023793,,,
12/17/2018 8:40:23.35,12/17/18,08:40:23:35,-0.047822,-0.024,-0.023793,,,
12/17/2018 8:40:23.54,12/17/18,08:40:23:54,-0.047671,-0.024,-0.023793,,,
12/17/2018 8:40:23.72,12/17/18,08:40:23:72,-0.047671,-0.02404,-0.023793,,,
12/17/2018 8:40:24.02,12/17/18,08:40:24:02,-0.047371,-0.02404,-0.023793,,,
12/17/2018 8:40:24.11,12/17/18,08:40:24:11,-0.047221,-0.02404,-0.023793,,,
12/17/2018 8:40:24.30,12/17/18,08:40:24:30,-0.047071,-0.02404,-0.023793,,,
12/17/2018 8:40:24.43,12/17/18,08:40:24:43,-0.047221,-0.02404,-0.023793,,,
12/17/2018 8:40:24.53,12/17/18,08:40:24:53,-0.047221,-0.02404,-0.023793,,,
12/17/2018 8:40:24.74,12/17/18,08:40:24:74,-0.047371,-0.02404,-0.023793,,,
12/17/2018 8:40:24.83,12/17/18,08:40:24:83,-0.047221,-0.02404,-0.023793,,,
12/17/2018 8:40:25.13,12/17/18,08:40:25:13,-0.047371,-0.02404,-0.023793,,,
12/17/2018 8:40:25.22,12/17/18,08:40:25:22,-0.047371,-0.02404,-0.023833,,,
12/17/2018 8:40:25.41,12/17/18,08:40:25:41,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:25.52,12/17/18,08:40:25:52,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:25.70,12/17/18,08:40:25:70,-0.047671,-0.02404,-0.023793,,,
12/17/2018 8:40:25.81,12/17/18,08:40:25:81,-0.047671,-0.02404,-0.023833,,,
12/17/2018 8:40:26.02,12/17/18,08:40:26:02,-0.047522,-0.02404,-0.023833,,,
12/17/2018 8:40:26.23,12/17/18,08:40:26:23,-0.047371,-0.02404,-0.023833,,,
12/17/2018 8:40:26.42,12/17/18,08:40:26:42,-0.047371,-0.024,-0.023833,,,
12/17/2018 8:40:26.53,12/17/18,08:40:26:53,-0.047371,-0.024,-0.023833,,,
12/17/2018 8:40:26.73,12/17/18,08:40:26:73,-0.047071,-0.02404,-0.023793,,,
12/17/2018 8:40:26.94,12/17/18,08:40:26:94,-0.047221,-0.02404,-0.023833,,,
12/17/2018 8:40:27.12,12/17/18,08:40:27:12,-0.047221,-0.02404,-0.023833,,,
12/17/2018 8:40:27.34,12/17/18,08:40:27:34,-0.047221,-0.02404,-0.023793,,,
12/17/2018 8:40:27.44,12/17/18,08:40:27:44,-0.047522,-0.024,-0.023793,,,
12/17/2018 8:40:27.62,12/17/18,08:40:27:62,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:27.81,12/17/18,08:40:27:81,-0.047522,-0.02404,-0.023833,,,
12/17/2018 8:40:28.03,12/17/18,08:40:28:03,-0.047671,-0.024,-0.023793,,,
12/17/2018 8:40:28.22,12/17/18,08:40:28:22,-0.047371,-0.02404,-0.023793,,,
12/17/2018 8:40:28.51,12/17/18,08:40:28:51,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:28.61,12/17/18,08:40:28:61,-0.047671,-0.02404,-0.023793,,,
12/17/2018 8:40:28.72,12/17/18,08:40:28:72,-0.047671,-0.02404,-0.023793,,,
12/17/2018 8:40:28.82,12/17/18,08:40:28:82,-0.047671,-0.02404,-0.023793,,,
12/17/2018 8:40:29.03,12/17/18,08:40:29:03,-0.047671,-0.02404,-0.023793,,,
12/17/2018 8:40:29.21,12/17/18,08:40:29:21,-0.047822,-0.024,-0.023793,,,
12/17/2018 8:40:29.40,12/17/18,08:40:29:40,-0.047822,-0.02404,-0.023753,,,
12/17/2018 8:40:29.71,12/17/18,08:40:29:71,-0.047822,-0.02408,-0.023793,,,
12/17/2018 8:40:29.81,12/17/18,08:40:29:81,-0.047822,-0.02404,-0.023793,,,
12/17/2018 8:40:29.99,12/17/18,08:40:29:99,-0.047822,-0.02404,-0.023753,,,
12/17/2018 8:40:30.18,12/17/18,08:40:30:18,-0.047971,-0.02404,-0.023753,,,
12/17/2018 8:40:30.37,12/17/18,08:40:30:37,-0.047671,-0.02408,-0.023753,,,
12/17/2018 8:40:30.48,12/17/18,08:40:30:48,-0.047522,-0.02408,-0.023753,,,
12/17/2018 8:40:30.79,12/17/18,08:40:30:79,-0.047522,-0.02404,-0.023753,,,
12/17/2018 8:40:30.88,12/17/18,08:40:30:88,-0.047522,-0.02404,-0.023753,,,
12/17/2018 8:40:30.99,12/17/18,08:40:30:99,-0.047522,-0.02404,-0.023753,,,
12/17/2018 8:40:31.18,12/17/18,08:40:31:18,-0.047522,-0.02404,-0.023753,,,
12/17/2018 8:40:31.37,12/17/18,08:40:31:37,-0.047371,-0.02404,-0.023753,,,
12/17/2018 8:40:31.55,12/17/18,08:40:31:55,-0.047371,-0.02404,-0.023753,,,
12/17/2018 8:40:31.87,12/17/18,08:40:31:87,-0.047071,-0.02404,-0.023753,,,
12/17/2018 8:40:31.96,12/17/18,08:40:31:96,-0.047071,-0.02404,-0.023793,,,
12/17/2018 8:40:32.04,12/17/18,08:40:32:04,-0.046921,-0.024,-0.023793,,,
12/17/2018 8:40:32.13,12/17/18,08:40:32:13,-0.046921,-0.024,-0.023793,,,
12/17/2018 8:40:32.33,12/17/18,08:40:32:33,-0.046921,-0.02404,-0.023793,,,
12/17/2018 8:40:32.44,12/17/18,08:40:32:44,-0.046771,-0.02404,-0.023793,,,
12/17/2018 8:40:32.65,12/17/18,08:40:32:65,-0.046921,-0.02404,-0.023793,,,
12/17/2018 8:40:32.76,12/17/18,08:40:32:76,-0.046921,-0.02404,-0.023833,,,
12/17/2018 8:40:33.08,12/17/18,08:40:33:08,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:33.18,12/17/18,08:40:33:18,-0.047371,-0.02404,-0.023833,,,
12/17/2018 8:40:33.29,12/17/18,08:40:33:29,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:33.49,12/17/18,08:40:33:49,-0.047522,-0.02404,-0.023833,,,
12/17/2018 8:40:33.68,12/17/18,08:40:33:68,-0.047822,-0.024,-0.023833,,,
12/17/2018 8:40:33.86,12/17/18,08:40:33:86,-0.047671,-0.02404,-0.023833,,,
12/17/2018 8:40:34.18,12/17/18,08:40:34:18,-0.047822,-0.02404,-0.023793,,,
12/17/2018 8:40:34.27,12/17/18,08:40:34:27,-0.047671,-0.02404,-0.023793,,,
12/17/2018 8:40:34.46,12/17/18,08:40:34:46,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:34.57,12/17/18,08:40:34:57,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:34.77,12/17/18,08:40:34:77,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:34.88,12/17/18,08:40:34:88,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:35.06,12/17/18,08:40:35:06,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:35.28,12/17/18,08:40:35:28,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:35.38,12/17/18,08:40:35:38,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:35.58,12/17/18,08:40:35:58,-0.047371,-0.02404,-0.023793,,,
12/17/2018 8:40:35.77,12/17/18,08:40:35:77,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:35.88,12/17/18,08:40:35:88,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:36.08,12/17/18,08:40:36:08,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:36.39,12/17/18,08:40:36:39,-0.047522,-0.02404,-0.023833,,,
12/17/2018 8:40:36.48,12/17/18,08:40:36:48,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:36.67,12/17/18,08:40:36:67,-0.047671,-0.02404,-0.023833,,,
12/17/2018 8:40:36.86,12/17/18,08:40:36:86,-0.047671,-0.02404,-0.023793,,,
12/17/2018 8:40:36.97,12/17/18,08:40:36:97,-0.047671,-0.02404,-0.023793,,,
12/17/2018 8:40:37.06,12/17/18,08:40:37:06,-0.047671,-0.02404,-0.023793,,,
12/17/2018 8:40:37.26,12/17/18,08:40:37:26,-0.047522,-0.02404,-0.023753,,,
12/17/2018 8:40:37.58,12/17/18,08:40:37:58,-0.047371,-0.02404,-0.023793,,,
12/17/2018 8:40:37.67,12/17/18,08:40:37:67,-0.047371,-0.02404,-0.023793,,,
12/17/2018 8:40:37.76,12/17/18,08:40:37:76,-0.047371,-0.02404,-0.023793,,,
12/17/2018 8:40:37.97,12/17/18,08:40:37:97,-0.047071,-0.02404,-0.023793,,,
12/17/2018 8:40:38.06,12/17/18,08:40:38:06,-0.047071,-0.02404,-0.023793,,,
12/17/2018 8:40:38.28,12/17/18,08:40:38:28,-0.047371,-0.02404,-0.023793,,,
12/17/2018 8:40:38.39,12/17/18,08:40:38:39,-0.047371,-0.02404,-0.023793,,,
12/17/2018 8:40:38.62,12/17/18,08:40:38:62,-0.047671,-0.02404,-0.023793,,,
12/17/2018 8:40:38.70,12/17/18,08:40:38:70,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:38.79,12/17/18,08:40:38:79,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:38.90,12/17/18,08:40:38:90,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:39.10,12/17/18,08:40:39:10,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:39.23,12/17/18,08:40:39:23,-0.047371,-0.024,-0.023833,,,
12/17/2018 8:40:39.42,12/17/18,08:40:39:42,-0.046921,-0.02404,-0.023833,,,
12/17/2018 8:40:39.74,12/17/18,08:40:39:74,-0.047071,-0.024,-0.023793,,,
12/17/2018 8:40:39.84,12/17/18,08:40:39:84,-0.047221,-0.02404,-0.023833,,,
12/17/2018 8:40:39.95,12/17/18,08:40:39:95,-0.047221,-0.02404,-0.023833,,,
12/17/2018 8:40:40.13,12/17/18,08:40:40:13,-0.047371,-0.024,-0.023833,,,
12/17/2018 8:40:40.26,12/17/18,08:40:40:26,-0.047371,-0.024,-0.023833,,,
12/17/2018 8:40:40.45,12/17/18,08:40:40:45,-0.047522,-0.024,-0.023833,,,
12/17/2018 8:40:40.74,12/17/18,08:40:40:74,-0.047371,-0.024,-0.023833,,,
12/17/2018 8:40:40.84,12/17/18,08:40:40:84,-0.047221,-0.024,-0.023833,,,
12/17/2018 8:40:41.02,12/17/18,08:40:41:02,-0.047371,-0.024,-0.023833,,,
12/17/2018 8:40:41.21,12/17/18,08:40:41:21,-0.047371,-0.024,-0.023833,,,
12/17/2018 8:40:41.32,12/17/18,08:40:41:32,-0.047522,-0.02404,-0.023833,,,
12/17/2018 8:40:41.52,12/17/18,08:40:41:52,-0.047822,-0.02404,-0.023793,,,
12/17/2018 8:40:41.82,12/17/18,08:40:41:82,-0.047822,-0.02404,-0.023793,,,
12/17/2018 8:40:41.91,12/17/18,08:40:41:91,-0.047971,-0.02404,-0.023793,,,
12/17/2018 8:40:42.10,12/17/18,08:40:42:10,-0.047971,-0.02404,-0.023793,,,
12/17/2018 8:40:42.21,12/17/18,08:40:42:21,-0.047971,-0.02404,-0.023793,,,
12/17/2018 8:40:42.32,12/17/18,08:40:42:32,-0.047971,-0.02404,-0.023753,,,
12/17/2018 8:40:42.43,12/17/18,08:40:42:43,-0.047971,-0.02404,-0.023753,,,
12/17/2018 8:40:42.61,12/17/18,08:40:42:61,-0.047671,-0.02404,-0.023753,,,
12/17/2018 8:40:42.93,12/17/18,08:40:42:93,-0.047371,-0.02404,-0.023753,,,
12/17/2018 8:40:43.02,12/17/18,08:40:43:02,-0.047071,-0.02404,-0.023753,,,
12/17/2018 8:40:43.13,12/17/18,08:40:43:13,-0.047071,-0.02404,-0.023753,,,
12/17/2018 8:40:43.35,12/17/18,08:40:43:35,-0.046771,-0.02404,-0.023793,,,
12/17/2018 8:40:43.46,12/17/18,08:40:43:46,-0.046771,-0.02404,-0.023793,,,
12/17/2018 8:40:43.66,12/17/18,08:40:43:66,-0.046921,-0.02404,-0.023793,,,
12/17/2018 8:40:43.77,12/17/18,08:40:43:77,-0.046921,-0.02404,-0.023793,,,
12/17/2018 8:40:43.99,12/17/18,08:40:43:99,-0.046921,-0.02404,-0.023793,,,
12/17/2018 8:40:44.08,12/17/18,08:40:44:08,-0.047221,-0.02404,-0.023793,,,
12/17/2018 8:40:44.27,12/17/18,08:40:44:27,-0.047071,-0.02404,-0.023793,,,
12/17/2018 8:40:44.46,12/17/18,08:40:44:46,-0.046921,-0.02404,-0.023833,,,
12/17/2018 8:40:44.64,12/17/18,08:40:44:64,-0.047071,-0.02404,-0.023833,,,
12/17/2018 8:40:44.83,12/17/18,08:40:44:83,-0.047221,-0.024,-0.023833,,,
12/17/2018 8:40:45.13,12/17/18,08:40:45:13,-0.047522,-0.024,-0.023833,,,
12/17/2018 8:40:45.22,12/17/18,08:40:45:22,-0.047522,-0.024,-0.023833,,,
12/17/2018 8:40:45.41,12/17/18,08:40:45:41,-0.047522,-0.024,-0.023833,,,
12/17/2018 8:40:45.59,12/17/18,08:40:45:59,-0.047671,-0.024,-0.023833,,,
12/17/2018 8:40:45.78,12/17/18,08:40:45:78,-0.047371,-0.024,-0.023873,,,
12/17/2018 8:40:45.97,12/17/18,08:40:45:97,-0.047221,-0.024,-0.023833,,,
12/17/2018 8:40:46.19,12/17/18,08:40:46:19,-0.047371,-0.024,-0.023873,,,
12/17/2018 8:40:46.28,12/17/18,08:40:46:28,-0.047371,-0.024,-0.023833,,,
12/17/2018 8:40:46.47,12/17/18,08:40:46:47,-0.047522,-0.024,-0.023833,,,
12/17/2018 8:40:46.66,12/17/18,08:40:46:66,-0.047822,-0.024,-0.023833,,,
12/17/2018 8:40:46.84,12/17/18,08:40:46:84,-0.047371,-0.024,-0.023833,,,
12/17/2018 8:40:47.05,12/17/18,08:40:47:05,-0.047822,-0.024,-0.023833,,,
12/17/2018 8:40:47.34,12/17/18,08:40:47:34,-0.047822,-0.02404,-0.023833,,,
12/17/2018 8:40:47.44,12/17/18,08:40:47:44,-0.047822,-0.02404,-0.023793,,,
12/17/2018 8:40:47.64,12/17/18,08:40:47:64,-0.047522,-0.024,-0.023833,,,
12/17/2018 8:40:47.83,12/17/18,08:40:47:83,-0.047822,-0.024,-0.023793,,,
12/17/2018 8:40:48.03,12/17/18,08:40:48:03,-0.047822,-0.02404,-0.023793,,,
12/17/2018 8:40:48.14,12/17/18,08:40:48:14,-0.047822,-0.02404,-0.023793,,,
12/17/2018 8:40:48.46,12/17/18,08:40:48:46,-0.047671,-0.024,-0.023753,,,
12/17/2018 8:40:48.56,12/17/18,08:40:48:56,-0.047671,-0.024,-0.023753,,,
12/17/2018 8:40:48.65,12/17/18,08:40:48:65,-0.047522,-0.024,-0.023793,,,
12/17/2018 8:40:48.84,12/17/18,08:40:48:84,-0.047671,-0.02404,-0.023793,,,
12/17/2018 8:40:49.03,12/17/18,08:40:49:03,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:49.21,12/17/18,08:40:49:21,-0.047371,-0.024,-0.023793,,,
12/17/2018 8:40:49.53,12/17/18,08:40:49:53,-0.047522,-0.024,-0.023793,,,
12/17/2018 8:40:49.60,12/17/18,08:40:49:60,-0.047522,-0.024,-0.023793,,,
12/17/2018 8:40:49.70,12/17/18,08:40:49:70,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:49.90,12/17/18,08:40:49:90,-0.047371,-0.024,-0.023793,,,
12/17/2018 8:40:50.09,12/17/18,08:40:50:09,-0.047071,-0.02404,-0.023793,,,
12/17/2018 8:40:50.27,12/17/18,08:40:50:27,-0.047071,-0.02404,-0.023793,,,
12/17/2018 8:40:50.57,12/17/18,08:40:50:57,-0.047221,-0.024,-0.023793,,,
12/17/2018 8:40:50.66,12/17/18,08:40:50:66,-0.047371,-0.024,-0.023793,,,
12/17/2018 8:40:50.85,12/17/18,08:40:50:85,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:51.04,12/17/18,08:40:51:04,-0.047522,-0.024,-0.023793,,,
12/17/2018 8:40:51.24,12/17/18,08:40:51:24,-0.047371,-0.024,-0.023793,,,
12/17/2018 8:40:51.43,12/17/18,08:40:51:43,-0.047522,-0.024,-0.023793,,,
12/17/2018 8:40:51.65,12/17/18,08:40:51:65,-0.047822,-0.024,-0.023793,,,
12/17/2018 8:40:51.74,12/17/18,08:40:51:74,-0.047671,-0.024,-0.023793,,,
12/17/2018 8:40:51.83,12/17/18,08:40:51:83,-0.047822,-0.024,-0.023793,,,
12/17/2018 8:40:52.05,12/17/18,08:40:52:05,-0.047822,-0.024,-0.023793,,,
12/17/2018 8:40:52.16,12/17/18,08:40:52:16,-0.047822,-0.024,-0.023793,,,
12/17/2018 8:40:52.35,12/17/18,08:40:52:35,-0.047671,-0.024,-0.023793,,,
12/17/2018 8:40:52.46,12/17/18,08:40:52:46,-0.047822,-0.024,-0.023793,,,
12/17/2018 8:40:52.79,12/17/18,08:40:52:79,-0.047822,-0.024,-0.023753,,,
12/17/2018 8:40:52.86,12/17/18,08:40:52:86,-0.047671,-0.02404,-0.023753,,,
12/17/2018 8:40:52.96,12/17/18,08:40:52:96,-0.047671,-0.02404,-0.023753,,,
12/17/2018 8:40:53.16,12/17/18,08:40:53:16,-0.047671,-0.024,-0.023753,,,
12/17/2018 8:40:53.35,12/17/18,08:40:53:35,-0.047522,-0.024,-0.023753,,,
12/17/2018 8:40:53.57,12/17/18,08:40:53:57,-0.047221,-0.024,-0.023753,,,
12/17/2018 8:40:53.86,12/17/18,08:40:53:86,-0.046921,-0.024,-0.023793,,,
12/17/2018 8:40:53.96,12/17/18,08:40:53:96,-0.046771,-0.02404,-0.023753,,,
12/17/2018 8:40:54.07,12/17/18,08:40:54:07,-0.046771,-0.02404,-0.023753,,,
12/17/2018 8:40:54.25,12/17/18,08:40:54:25,-0.047071,-0.024,-0.023793,,,
12/17/2018 8:40:54.44,12/17/18,08:40:54:44,-0.046921,-0.02404,-0.023793,,,
12/17/2018 8:40:54.63,12/17/18,08:40:54:63,-0.047071,-0.02404,-0.023793,,,
12/17/2018 8:40:54.94,12/17/18,08:40:54:94,-0.047371,-0.024,-0.023793,,,
12/17/2018 8:40:55.03,12/17/18,08:40:55:03,-0.047671,-0.024,-0.023793,,,
12/17/2018 8:40:55.14,12/17/18,08:40:55:14,-0.047671,-0.024,-0.023793,,,
12/17/2018 8:40:55.33,12/17/18,08:40:55:33,-0.047671,-0.02404,-0.023793,,,
12/17/2018 8:40:55.53,12/17/18,08:40:55:53,-0.047971,-0.024,-0.023753,,,
12/17/2018 8:40:55.72,12/17/18,08:40:55:72,-0.047671,-0.02404,-0.023753,,,
12/17/2018 8:40:56.02,12/17/18,08:40:56:02,-0.047971,-0.02404,-0.023793,,,
12/17/2018 8:40:56.11,12/17/18,08:40:56:11,-0.047971,-0.02404,-0.023793,,,
12/17/2018 8:40:56.30,12/17/18,08:40:56:30,-0.048122,-0.024,-0.023753,,,
12/17/2018 8:40:56.48,12/17/18,08:40:56:48,-0.047822,-0.02404,-0.023753,,,
12/17/2018 8:40:56.59,12/17/18,08:40:56:59,-0.047671,-0.02404,-0.023793,,,
12/17/2018 8:40:56.78,12/17/18,08:40:56:78,-0.047522,-0.024,-0.023753,,,
12/17/2018 8:40:57.08,12/17/18,08:40:57:08,-0.047522,-0.02404,-0.023753,,,
12/17/2018 8:40:57.17,12/17/18,08:40:57:17,-0.047371,-0.02404,-0.023753,,,
12/17/2018 8:40:57.28,12/17/18,08:40:57:28,-0.047371,-0.02404,-0.023753,,,
12/17/2018 8:40:57.47,12/17/18,08:40:57:47,-0.047522,-0.024,-0.023713,,,
12/17/2018 8:40:57.65,12/17/18,08:40:57:65,-0.047522,-0.024,-0.023753,,,
12/17/2018 8:40:57.86,12/17/18,08:40:57:86,-0.047371,-0.024,-0.023753,,,
12/17/2018 8:40:58.15,12/17/18,08:40:58:15,-0.047221,-0.024,-0.023753,,,
12/17/2018 8:40:58.25,12/17/18,08:40:58:25,-0.047221,-0.024,-0.023753,,,
12/17/2018 8:40:58.45,12/17/18,08:40:58:45,-0.047221,-0.02404,-0.023793,,,
12/17/2018 8:40:58.65,12/17/18,08:40:58:65,-0.046921,-0.024,-0.023753,,,
12/17/2018 8:40:58.84,12/17/18,08:40:58:84,-0.046921,-0.024,-0.023793,,,
12/17/2018 8:40:59.03,12/17/18,08:40:59:03,-0.047071,-0.02404,-0.023793,,,
12/17/2018 8:40:59.32,12/17/18,08:40:59:32,-0.047522,-0.024,-0.023793,,,
12/17/2018 8:40:59.42,12/17/18,08:40:59:42,-0.047522,-0.02404,-0.023793,,,
12/17/2018 8:40:59.60,12/17/18,08:40:59:60,-0.047371,-0.024,-0.023833,,,
12/17/2018 8:40:59.79,12/17/18,08:40:59:79,-0.047522,-0.024,-0.023793,,,
12/17/2018 8:40:59.92,12/17/18,08:40:59:92,-0.047522,-0.024,-0.023793,,,
12/17/2018 8:41:00.10,12/17/18,08:41:00:10,-0.047221,-0.024,-0.023833,,,
12/17/2018 8:41:00.40,12/17/18,08:41:00:40,-0.047371,-0.02404,-0.023833,,,
12/17/2018 8:41:00.49,12/17/18,08:41:00:49,-0.047371,-0.024,-0.023833,,,
12/17/2018 8:41:00.68,12/17/18,08:41:00:68,-0.047371,-0.024,-0.023793,,,
12/17/2018 8:41:00.79,12/17/18,08:41:00:79,-0.047371,-0.024,-0.023793,,,
12/17/2018 8:41:00.88,12/17/18,08:41:00:88,-0.047522,-0.024,-0.023793,,,
12/17/2018 8:41:01.09,12/17/18,08:41:01:09,-0.047371,-0.02404,-0.023833,,,
12/17/2018 8:41:01.19,12/17/18,08:41:01:19,-0.047371,-0.024,-0.023793,,,
12/17/2018 8:41:01.49,12/17/18,08:41:01:49,-0.047671,-0.02404,-0.023793,,,
12/17/2018 8:41:01.58,12/17/18,08:41:01:58,-0.047671,-0.02404,-0.023833,,,
